step,loss,future_voltage_loss,observed_reconstruction_loss,endpoint_loss,monotonic_loss,gradient_norm,validation_voltage_rmse_v,validation_endpoint_mae_q,best_validation_voltage_rmse_v,best_step,stale_validations,elapsed_seconds,sampling_seconds,amp_scale,amp_overflow_skips_total,cells,cycles,betas,q_cuts,q_ends
12939,0.021644385531544685,0.02116219885647297,0.0023215708788484335,0.000250031182076782,0.006085056811571121,1.4949111938476562,,,0.06577948795279015,12000,1,93.81250421702862,0.0007522557862102985,1.0,0,MATR_b1c44|MATR_b4c30|MATR_b3c34|MATR_b1c24|MATR_b3c38|MATR_b2c29|MATR_b1c20|MATR_b2c39|MATR_b2c31|MATR_b2c27|MATR_b1c32|MATR_b3c27|MATR_b3c22|MATR_b1c28|MATR_b4c20|MATR_b4c14,47|499|1124|354|53|457|418|113|507|412|616|260|31|397|507|452,0.5275|0.1442|0.2524|0.6979|0.2109|0.3946|0.2828|0.3368|0.3867|0.6707|0.1947|0.5061|0.3091|0.7681|0.1804|0.1604,0.78103|0.14549|0.26252|0.90845|0.23674|0.55981|0.34414|0.4803|0.55954|0.79953|0.24331|0.72866|0.37245|0.93076|0.1782|0.18264,0.98833|0.89406|0.82057|0.97014|0.97468|0.8682|0.87838|0.98705|0.77117|0.88054|0.90035|0.95997|0.96266|0.96842|0.91615|0.94018
12940,0.011564620770514011,0.011294614523649216,0.0013829214731231332,0.0001317139103775844,0.006159693002700806,0.4366532862186432,,,0.06577948795279015,12000,1,93.8190716933459,0.0007358849979937077,1.0,0,MATR_b2c38|MATR_b1c7|MATR_b2c42|MATR_b3c11|MATR_b1c0|MATR_b3c5|MATR_b1c36|MATR_b3c22|MATR_b4c14|MATR_b3c41|MATR_b4c33|MATR_b4c22|MATR_b4c44|MATR_b2c0|MATR_b3c4|MATR_b4c20,321|353|66|262|252|549|137|427|311|397|318|367|778|251|224|103,0.4684|0.3599|0.1324|0.1190|0.7004|0.3554|0.1479|0.1705|0.4721|0.1428|0.2417|0.3770|0.3615|0.3444|0.2758|0.6660,0.67574|0.51425|0.14352|0.11544|0.93093|0.44357|0.1674|0.1764|0.67549|0.14846|0.31863|0.47754|0.4499|0.47453|0.34778|0.858,0.94942|0.98395|0.98534|0.96396|0.96961|0.92545|0.98062|0.95035|0.95881|0.94601|0.95419|0.9423|0.90849|0.84773|0.9722|0.94853
12941,0.03403796628117561,0.03342146426439285,0.0036477164831012487,0.0002517306129448116,0.0074614365585148335,1.295451045036316,,,0.06577948795279015,12000,1,93.82612155005336,0.0010229521431028843,1.0,0,MATR_b4c13|MATR_b4c30|MATR_b1c39|MATR_b2c1|MATR_b4c40|MATR_b1c9|MATR_b2c43|MATR_b3c35|MATR_b1c45|MATR_b4c22|MATR_b4c31|MATR_b3c40|MATR_b4c39|MATR_b1c32|MATR_b1c31|MATR_b2c18,462|584|372|125|724|1013|427|849|347|427|659|40|278|634|475|432,0.5265|0.3944|0.3591|0.3156|0.2143|0.4884|0.3389|0.4154|0.4792|0.7521|0.3293|0.5303|0.6000|0.4085|0.4129|0.2458,0.7545|0.51512|0.51345|0.34619|0.23759|0.69138|0.46897|0.51168|0.69966|0.87613|0.37977|0.73231|0.78815|0.58427|0.57822|0.31724,0.95615|0.83595|0.9675|0.83923|0.93475|0.83562|0.85456|0.91486|0.96913|0.93751|0.52253|0.96692|0.94846|0.88587|0.97581|0.86383
12942,0.013887167908251286,0.01306009478867054,0.005308703985065222,0.00029620237182825804,0.007299450226128101,1.5418919324874878,,,0.06577948795279015,12000,1,93.83296761615202,0.0008024303242564201,1.0,0,MATR_b1c36|MATR_b2c46|MATR_b4c26|MATR_b1c39|MATR_b4c35|MATR_b3c44|MATR_b3c16|MATR_b2c20|MATR_b2c2|MATR_b3c21|MATR_b1c41|MATR_b2c25|MATR_b4c5|MATR_b4c0|MATR_b3c21|MATR_b1c44,46|377|284|309|461|669|1561|487|405|372|113|261|967|932|455|563,0.6736|0.7451|0.6866|0.2602|0.7238|0.5055|0.5411|0.2399|0.6838|0.4223|0.5094|0.1184|0.6904|0.4946|0.4523|0.3289,0.93725|0.85518|0.86119|0.34884|0.87419|0.71673|0.64749|0.3163|0.79487|0.52609|0.74216|0.11636|0.66885|0.56299|0.57239|0.46738,0.98343|0.9033|0.93402|0.97372|0.94511|0.94758|0.83072|0.81984|0.85975|0.92207|0.98337|0.94462|0.72195|0.6775|0.91077|0.84873
12943,0.013070945627987385,0.012690700590610504,0.0012819160474464297,0.0002520527341403067,0.006092270836234093,1.238852620124817,,,0.06577948795279015,12000,1,93.83934517716989,0.0007606823928654194,1.0,0,MATR_b1c41|MATR_b3c34|MATR_b2c35|MATR_b2c27|MATR_b4c28|MATR_b4c2|MATR_b1c36|MATR_b4c24|MATR_b1c43|MATR_b4c8|MATR_b2c32|MATR_b2c13|MATR_b4c25|MATR_b4c13|MATR_b2c0|MATR_b1c17,23|506|150|229|500|681|150|513|89|387|94|330|58|502|270|401,0.4987|0.6200|0.6023|0.4945|0.6770|0.4006|0.3418|0.5967|0.3860|0.4318|0.4234|0.1691|0.6762|0.2862|0.1285|0.1094,0.72128|0.82003|0.86626|0.7123|0.86867|0.49071|0.48551|0.77902|0.55152|0.58998|0.60957|0.18936|0.89318|0.37578|0.13212|0.10628,0.98462|0.94751|0.96961|0.95646|0.95217|0.8651|0.9801|0.93592|0.972|0.93976|0.98193|0.9243|0.9441|0.95243|0.83407|0.9687
12944,0.009954557754099369,0.009673348627984524,0.0012719767400994897,0.00015401214477606118,0.006534177344292402,0.6614303588867188,,,0.06577948795279015,12000,1,93.84532036492601,0.0007467749528586864,1.0,0,MATR_b4c5|MATR_b2c42|MATR_b1c39|MATR_b2c32|MATR_b3c21|MATR_b2c10|MATR_b4c8|MATR_b1c1|MATR_b4c20|MATR_b1c45|MATR_b3c21|MATR_b3c8|MATR_b1c45|MATR_b2c23|MATR_b1c9|MATR_b1c36,31|156|140|213|651|113|110|254|356|529|178|177|261|372|688|116,0.2220|0.5472|0.3485|0.4535|0.3928|0.3691|0.3125|0.2029|0.2717|0.3050|0.1965|0.7350|0.2892|0.3448|0.4478|0.4278,0.24253|0.81264|0.49429|0.6532|0.48575|0.50596|0.41066|0.25624|0.30792|0.41905|0.21153|0.93139|0.39435|0.46953|0.63774|0.62205,0.94652|0.98062|0.98447|0.97649|0.8667|0.96834|0.9562|0.97858|0.93367|0.87232|0.94658|0.9676|0.97809|0.93147|0.9562|0.98154
12945,0.01850508339703083,0.01817925274372101,0.0012464735191315413,0.0002011818578466773,0.006282193586230278,0.708981454372406,,,0.06577948795279015,12000,1,93.85214192606509,0.0008048252202570438,1.0,0,MATR_b4c20|MATR_b4c14|MATR_b4c0|MATR_b2c28|MATR_b1c15|MATR_b3c21|MATR_b2c28|MATR_b2c0|MATR_b1c16|MATR_b4c40|MATR_b1c38|MATR_b2c18|MATR_b4c39|MATR_b1c44|MATR_b4c13|MATR_b4c20,430|639|124|256|347|258|32|103|247|715|342|207|28|110|472|601,0.2374|0.5172|0.7295|0.2365|0.6605|0.5462|0.1301|0.7260|0.3181|0.2942|0.5861|0.6265|0.2506|0.7092|0.5353|0.1925,0.25796|0.62275|0.90228|0.29816|0.90171|0.7113|0.1363|0.89404|0.43429|0.3489|0.83197|0.84991|0.28133|0.93686|0.76548|0.19595,0.92629|0.74447|0.94676|0.96509|0.96014|0.93593|0.97937|0.94413|0.98231|0.93546|0.96196|0.94377|0.95511|0.98572|0.95516|0.89518
12946,0.027275916188955307,0.026660291478037834,0.0017354385927319527,0.00044208101462572813,0.00617044884711504,0.5882555842399597,,,0.06577948795279015,12000,1,93.8582575363107,0.0007680663838982582,1.0,0,MATR_b2c29|MATR_b3c39|MATR_b3c19|MATR_b3c44|MATR_b4c44|MATR_b1c29|MATR_b2c47|MATR_b2c20|MATR_b4c20|MATR_b4c44|MATR_b2c23|MATR_b4c20|MATR_b3c4|MATR_b2c39|MATR_b1c1|MATR_b2c10,53|71|938|793|12|801|105|41|783|64|482|798|992|191|842|427,0.1809|0.2323|0.1082|0.5745|0.4027|0.1906|0.3742|0.1265|0.3902|0.1885|0.5460|0.1525|0.2550|0.3267|0.4424|0.6080,0.22093|0.25148|0.080261|0.7938|0.50036|0.23508|0.48361|0.12821|0.49291|0.19927|0.71995|0.14824|0.29375|0.45022|0.63357|0.78898,0.98075|0.95501|0.91333|0.92365|0.95144|0.8807|0.95138|0.99003|0.74983|0.95262|0.85598|0.72651|0.83849|0.98245|0.95885|0.89708
12947,0.0193319208920002,0.018964853137731552,0.0020899749360978603,0.00015806943702045828,0.006193906534463167,0.5980182886123657,,,0.06577948795279015,12000,1,93.86503177927807,0.0007707406766712666,1.0,0,MATR_b3c26|MATR_b3c44|MATR_b2c31|MATR_b4c23|MATR_b2c46|MATR_b1c28|MATR_b2c43|MATR_b1c40|MATR_b2c26|MATR_b3c4|MATR_b1c29|MATR_b2c11|MATR_b4c2|MATR_b2c1|MATR_b2c0|MATR_b3c25,977|466|194|71|30|633|361|710|344|875|272|291|619|90|282|757,0.4104|0.7394|0.4530|0.5015|0.5178|0.4080|0.3582|0.1644|0.7489|0.7930|0.3926|0.2499|0.5172|0.3455|0.7120|0.3414,0.54175|0.91502|0.64106|0.64043|0.7608|0.58202|0.49335|0.19487|0.88665|0.86712|0.55509|0.31436|0.65929|0.41675|0.78048|0.44517,0.83717|0.96356|0.97427|0.9556|0.98114|0.93733|0.92683|0.93511|0.92444|0.90654|0.97609|0.93539|0.89882|0.89176|0.82092|0.93063
12948,0.017166199162602425,0.016833262518048286,0.0013203914277255535,0.0002008974988711998,0.005940692033618689,0.9666087627410889,,,0.06577948795279015,12000,1,93.87108684610575,0.0007584681734442711,1.0,0,MATR_b1c17|MATR_b1c26|MATR_b1c28|MATR_b1c38|MATR_b3c4|MATR_b4c22|MATR_b4c40|MATR_b4c28|MATR_b2c14|MATR_b1c15|MATR_b1c9|MATR_b3c40|MATR_b4c31|MATR_b4c35|MATR_b3c28|MATR_b4c35,532|813|672|350|841|510|764|178|63|206|64|397|501|58|403|431,0.4929|0.3695|0.6021|0.4466|0.7792|0.5485|0.3565|0.3216|0.5215|0.4585|0.1879|0.5200|0.1650|0.1083|0.3073|0.3195,0.69961|0.53069|0.82112|0.64449|0.8737|0.73752|0.43857|0.43293|0.77112|0.67737|0.22507|0.73393|0.19898|0.087476|0.36559|0.38368,0.95708|0.85111|0.92296|0.96192|0.91741|0.92736|0.93141|0.96826|0.98406|0.96698|0.98944|0.94883|0.89833|0.9604|0.86734|0.94673
12949,0.014985227957367897,0.014695482328534126,0.0017019014339894056,0.00011955583613598719,0.006283689755946398,0.6502877473831177,,,0.06577948795279015,12000,1,93.87838116008788,0.0011797049082815647,1.0,0,MATR_b1c41|MATR_b2c34|MATR_b2c1|MATR_b4c31|MATR_b2c31|MATR_b2c5|MATR_b1c28|MATR_b3c28|MATR_b1c15|MATR_b1c28|MATR_b3c22|MATR_b2c2|MATR_b3c44|MATR_b3c19|MATR_b4c26|MATR_b4c0,575|133|85|221|138|72|73|16|561|281|217|18|820|228|83|923,0.6760|0.1416|0.4496|0.2288|0.1788|0.2575|0.1853|0.7127|0.5835|0.7633|0.6327|0.2398|0.4360|0.7835|0.1114|0.4341,0.8858|0.1456|0.57145|0.28557|0.21147|0.33622|0.22564|0.9177|0.83281|0.93565|0.84675|0.31276|0.60653|0.9313|0.095031|0.54471,0.95966|0.97561|0.89823|0.9531|0.97858|0.97449|0.98228|0.95572|0.92876|0.97423|0.95771|0.9807|0.91376|0.96903|0.94449|0.69536
12950,0.024958308786153793,0.02442026697099209,0.0013382337056100368,0.00040421870653517544,0.0062127853743731976,0.4628787338733673,,,0.06577948795279015,12000,1,93.88463855627924,0.0007402333430945873,1.0,0,MATR_b2c38|MATR_b3c11|MATR_b4c38|MATR_b2c0|MATR_b3c39|MATR_b2c44|MATR_b4c26|MATR_b3c11|MATR_b1c20|MATR_b3c39|MATR_b2c32|MATR_b4c33|MATR_b4c19|MATR_b1c40|MATR_b3c27|MATR_b4c38,172|144|1126|94|947|15|325|16|353|654|410|43|97|116|822|739,0.6349|0.3522|0.1856|0.3864|0.6843|0.2293|0.4544|0.3611|0.4208|0.7391|0.2649|0.4469|0.7395|0.4982|0.1730|0.3059,0.87457|0.48565|0.17531|0.54822|0.82091|0.2927|0.63007|0.4867|0.55619|0.86858|0.34878|0.63411|0.90952|0.73537|0.18814|0.36593,0.97276|0.96951|0.82298|0.94761|0.90738|0.97817|0.92897|0.97339|0.89959|0.93037|0.93349|0.96984|0.95568|0.98662|0.82528|0.93381
12951,0.018773671239614487,0.018521441146731377,0.0013802222674712539,0.0001142082764999941,0.0064949472434818745,0.48750215768814087,,,0.06577948795279015,12000,1,93.89202217711136,0.0010527679696679115,1.0,0,MATR_b3c38|MATR_b2c25|MATR_b2c28|MATR_b2c1|MATR_b4c14|MATR_b3c26|MATR_b3c39|MATR_b3c34|MATR_b3c28|MATR_b4c22|MATR_b4c33|MATR_b1c38|MATR_b4c23|MATR_b2c5|MATR_b2c23|MATR_b1c33,128|42|84|66|294|127|1123|39|136|288|84|370|563|64|490|614,0.6794|0.3527|0.7175|0.2729|0.2165|0.2334|0.7447|0.2293|0.7114|0.5849|0.5753|0.2182|0.1504|0.2882|0.5049|0.4720,0.89156|0.49584|0.935|0.32976|0.2685|0.29272|0.7755|0.25432|0.88923|0.77389|0.8446|0.27674|0.14436|0.39159|0.68766|0.69324,0.97326|0.97435|0.97829|0.92156|0.95973|0.97601|0.83012|0.96704|0.93209|0.94741|0.96885|0.95845|0.93805|0.97496|0.84598|0.9202
12952,0.015564936213195324,0.015275413170456886,0.0022138170897960663,6.814138760091737e-05,0.006233996246010065,0.5727699398994446,,,0.06577948795279015,12000,1,93.89832732314244,0.0007634772919118404,1.0,0,MATR_b3c39|MATR_b4c38|MATR_b4c24|MATR_b2c43|MATR_b3c25|MATR_b3c44|MATR_b4c16|MATR_b2c38|MATR_b1c41|MATR_b4c33|MATR_b1c39|MATR_b3c41|MATR_b3c35|MATR_b3c0|MATR_b1c43|MATR_b4c38,690|1090|499|32|441|742|830|431|496|26|132|139|650|409|492|334,0.4347|0.7695|0.6727|0.4637|0.4855|0.1069|0.3297|0.3250|0.7726|0.1122|0.2831|0.1586|0.6835|0.6895|0.4598|0.6743,0.53605|0.79838|0.84824|0.66684|0.66952|0.088179|0.42007|0.44937|0.92619|0.099173|0.39638|0.17035|0.85296|0.89484|0.66901|0.87902,0.92842|0.84672|0.93697|0.98203|0.9544|0.93634|0.88127|0.86502|0.96512|0.97008|0.98485|0.95742|0.93966|0.96085|0.93145|0.95533
12953,0.008570868521928787,0.008284655399620533,0.0017078645760193467,0.00011542602442204952,0.006650526076555252,0.3939911127090454,,,0.06577948795279015,12000,1,93.90545456437394,0.0009952499531209469,1.0,0,MATR_b3c5|MATR_b2c29|MATR_b2c14|MATR_b2c13|MATR_b1c20|MATR_b2c5|MATR_b2c31|MATR_b3c4|MATR_b3c39|MATR_b4c26|MATR_b4c27|MATR_b1c43|MATR_b4c39|MATR_b3c4|MATR_b2c35|MATR_b2c14,219|259|205|460|339|246|263|664|534|124|218|320|82|89|414|309,0.4926|0.5572|0.5856|0.4120|0.4511|0.6623|0.2885|0.5823|0.1077|0.1881|0.4869|0.1012|0.2824|0.4764|0.6571|0.1579,0.67819|0.81689|0.84318|0.58011|0.60365|0.8672|0.38334|0.78824|0.07838|0.2133|0.69214|0.084293|0.32539|0.64034|0.79805|0.17837,0.95122|0.97056|0.97279|0.8266|0.90389|0.95725|0.96591|0.94761|0.93663|0.94344|0.93935|0.95842|0.95412|0.97647|0.88137|0.95381
12954,0.009311647154390812,0.008845912292599678,0.0026576078962534666,0.0001999746891669929,0.006239952519536018,0.2752794325351715,,,0.06577948795279015,12000,1,93.91171264229342,0.0008379458449780941,1.0,0,MATR_b2c5|MATR_b1c41|MATR_b4c26|MATR_b4c5|MATR_b1c7|MATR_b1c17|MATR_b2c4|MATR_b2c46|MATR_b2c17|MATR_b1c0|MATR_b3c21|MATR_b3c26|MATR_b1c43|MATR_b2c2|MATR_b4c35|MATR_b2c34,212|421|393|271|442|516|32|319|400|1024|670|294|126|163|636|371,0.2571|0.7098|0.2213|0.2003|0.5734|0.1160|0.3971|0.4092|0.4800|0.7161|0.7871|0.2218|0.6171|0.7304|0.4898|0.1528,0.33746|0.91947|0.2819|0.20657|0.84643|0.10801|0.55709|0.5775|0.68264|0.90339|0.82351|0.27222|0.89484|0.92737|0.62627|0.16934,0.96248|0.97121|0.91141|0.93919|0.97826|0.95878|0.97662|0.9496|0.90579|0.9432|0.86048|0.97015|0.97039|0.97107|0.9352|0.94368
12955,0.01695767231285572,0.01651366800069809,0.0015821598935872316,0.00028578724595718086,0.006017463747411966,0.8266793489456177,,,0.06577948795279015,12000,1,93.91840093303472,0.0008507398888468742,1.0,0,MATR_b2c31|MATR_b1c9|MATR_b2c38|MATR_b1c28|MATR_b4c41|MATR_b3c28|MATR_b4c25|MATR_b3c38|MATR_b1c23|MATR_b4c23|MATR_b3c34|MATR_b3c22|MATR_b2c25|MATR_b3c4|MATR_b2c42|MATR_b1c26,398|254|163|375|669|11|35|449|945|828|761|949|482|472|469|584,0.3880|0.5873|0.1889|0.3749|0.1348|0.5241|0.6550|0.1205|0.5555|0.1177|0.7502|0.1763|0.2045|0.2586|0.6467|0.5358,0.55729|0.86942|0.22247|0.53219|0.13054|0.72071|0.88675|0.094736|0.75676|0.08824|0.87424|0.19784|0.25068|0.32133|0.71959|0.78377,0.9196|0.98357|0.97328|0.96994|0.92628|0.95649|0.94414|0.96409|0.85418|0.91685|0.93191|0.8648|0.75831|0.96128|0.7909|0.95684
12956,0.03283807262778282,0.032334670424461365,0.0030366668943315744,0.00019973648886661977,0.006692715920507908,0.7159330248832703,,,0.06577948795279015,12000,1,93.92454319400713,0.000743029173463583,1.0,0,MATR_b3c4|MATR_b1c9|MATR_b2c14|MATR_b3c25|MATR_b4c2|MATR_b1c23|MATR_b4c25|MATR_b3c21|MATR_b2c23|MATR_b4c2|MATR_b4c8|MATR_b2c43|MATR_b3c44|MATR_b1c41|MATR_b1c36|MATR_b2c1,368|784|455|457|17|696|372|632|375|632|121|258|817|405|629|112,0.5198|0.7075|0.6896|0.6855|0.4563|0.4818|0.1517|0.7300|0.2933|0.3445|0.4428|0.2639|0.1020|0.5851|0.5126|0.2730,0.69724|0.88633|0.79095|0.88333|0.58912|0.67842|0.16544|0.80568|0.39468|0.41489|0.61181|0.34692|0.083617|0.84829|0.73055|0.29614,0.96561|0.94012|0.84985|0.9536|0.95921|0.94687|0.90773|0.87249|0.93023|0.89353|0.95608|0.96274|0.91503|0.97131|0.87086|0.8616
12957,0.01649153232574463,0.016199123114347458,0.0017824636306613684,0.00011416310735512525,0.006488307379186153,0.7521308064460754,,,0.06577948795279015,12000,1,93.93158086808398,0.0010168799199163914,1.0,0,MATR_b2c10|MATR_b1c40|MATR_b2c31|MATR_b3c39|MATR_b2c39|MATR_b2c45|MATR_b3c28|MATR_b2c5|MATR_b4c44|MATR_b1c17|MATR_b2c47|MATR_b2c18|MATR_b2c17|MATR_b3c5|MATR_b3c21|MATR_b2c42,433|171|95|128|56|387|215|180|554|366|193|466|271|129|302|490,0.2696|0.5354|0.2355|0.1401|0.5839|0.4750|0.6682|0.2504|0.3446|0.5841|0.3701|0.6995|0.3739|0.6672|0.3300|0.6369,0.32982|0.79929|0.30142|0.12235|0.87221|0.68174|0.84472|0.32634|0.43231|0.8576|0.4667|0.7814|0.50865|0.88756|0.40029|0.68593,0.89397|0.98492|0.98075|0.95334|0.98785|0.91775|0.9154|0.96657|0.93531|0.9707|0.9437|0.82334|0.95446|0.95543|0.93051|0.75312
12958,0.011367324739694595,0.011142636649310589,0.0013949136482551694,8.519611583324149e-05,0.00609854469075799,0.30297863483428955,,,0.06577948795279015,12000,1,93.93780532293022,0.0008341390639543533,1.0,0,MATR_b2c14|MATR_b3c38|MATR_b3c5|MATR_b1c1|MATR_b4c28|MATR_b3c28|MATR_b4c24|MATR_b4c28|MATR_b4c33|MATR_b4c35|MATR_b3c28|MATR_b3c13|MATR_b4c8|MATR_b3c41|MATR_b3c44|MATR_b1c33,349|143|403|771|782|489|701|13|25|1063|497|554|201|389|284|27,0.5911|0.2054|0.2423|0.4204|0.6063|0.6390|0.4336|0.2918|0.2998|0.3047|0.4295|0.3173|0.1522|0.4095|0.7063|0.6681,0.80899|0.22259|0.29128|0.60938|0.77146|0.75136|0.53578|0.37504|0.38772|0.36604|0.54215|0.40731|0.16394|0.56455|0.91582|0.94426,0.94148|0.97286|0.93961|0.96203|0.86934|0.83252|0.92107|0.97037|0.97004|0.82383|0.82859|0.93394|0.95324|0.94653|0.97083|0.99667
12959,0.00670934934169054,0.006416897755116224,0.001659053610637784,0.00012654623424168676,0.0064651924185454845,0.2516053318977356,,,0.06577948795279015,12000,1,93.94530831696466,0.0009075859561562538,1.0,0,MATR_b4c30|MATR_b3c21|MATR_b4c28|MATR_b3c34|MATR_b1c17|MATR_b3c10|MATR_b3c34|MATR_b1c15|MATR_b2c34|MATR_b4c22|MATR_b2c31|MATR_b1c36|MATR_b1c28|MATR_b3c34|MATR_b4c4|MATR_b1c36,558|366|183|957|331|690|625|519|314|53|101|185|725|113|728|440,0.5655|0.5719|0.3463|0.5939|0.6196|0.3893|0.7208|0.2106|0.1856|0.3417|0.4790|0.4477|0.4315|0.1272|0.5138|0.2509,0.72229|0.73597|0.47403|0.75747|0.87516|0.51909|0.87517|0.26285|0.21352|0.41929|0.68427|0.64919|0.62994|0.10952|0.52214|0.32612,0.85861|0.92274|0.96812|0.90593|0.97075|0.941|0.94075|0.93964|0.95901|0.95657|0.98065|0.97841|0.89261|0.96467|0.59828|0.95907
12960,0.012966676615178585,0.012729394249618053,0.0013290587812662125,0.00010437624587211758,0.005798211321234703,0.8196542859077454,,,0.06577948795279015,12000,1,93.9514913642779,0.0007994635961949825,1.0,0,MATR_b4c0|MATR_b3c38|MATR_b1c23|MATR_b4c30|MATR_b4c2|MATR_b2c29|MATR_b3c22|MATR_b3c10|MATR_b4c4|MATR_b2c25|MATR_b4c44|MATR_b3c13|MATR_b1c40|MATR_b4c23|MATR_b4c39|MATR_b1c24,350|1794|57|404|388|258|674|592|344|115|570|539|454|885|724|801,0.1432|0.6679|0.4814|0.6470|0.2027|0.3678|0.2918|0.3626|0.3655|0.5149|0.1168|0.3787|0.5244|0.5557|0.4755|0.6944,0.13492|0.76928|0.70275|0.83164|0.22217|0.51586|0.35609|0.48742|0.45615|0.76626|0.096636|0.5051|0.7872|0.72164|0.65024|0.86122,0.93596|0.85481|0.98427|0.925|0.94092|0.97045|0.93602|0.94762|0.93792|0.96935|0.93427|0.93648|0.97213|0.90477|0.82206|0.91932
12961,0.02485380880534649,0.024210818111896515,0.001631609513424337,0.00047982984688133,0.006294794846326113,1.010205864906311,,,0.06577948795279015,12000,1,93.95868195407093,0.0008180993609130383,1.0,0,MATR_b1c28|MATR_b2c47|MATR_b3c16|MATR_b4c4|MATR_b3c35|MATR_b3c19|MATR_b1c1|MATR_b2c29|MATR_b1c29|MATR_b1c29|MATR_b1c45|MATR_b2c47|MATR_b2c0|MATR_b1c41|MATR_b4c5|MATR_b1c9,74|424|356|484|1009|1020|1764|92|104|679|583|657|118|876|279|468,0.5921|0.4226|0.1735|0.2803|0.2548|0.4565|0.4254|0.6847|0.3256|0.1237|0.1025|0.4734|0.4930|0.6738|0.1674|0.4676,0.87884|0.54622|0.1803|0.34874|0.27523|0.57687|0.57852|0.93324|0.44667|0.1273|0.090518|0.62855|0.69826|0.84457|0.16292|0.67238,0.98227|0.91719|0.95798|0.92662|0.84901|0.8751|0.89502|0.98058|0.98332|0.9361|0.81617|0.84681|0.93497|0.90672|0.93893|0.9745
12962,0.011769750155508518,0.011417536064982414,0.0015067488420754671,0.000201538743567653,0.006090665701776743,0.37757742404937744,,,0.06577948795279015,12000,1,93.96545686712489,0.0008488860912621021,1.0,0,MATR_b2c25|MATR_b3c40|MATR_b4c13|MATR_b2c36|MATR_b2c36|MATR_b1c32|MATR_b4c44|MATR_b1c40|MATR_b2c39|MATR_b2c38|MATR_b1c38|MATR_b3c41|MATR_b3c44|MATR_b3c28|MATR_b1c44|MATR_b2c23,415|15|653|176|352|412|738|241|401|129|403|771|745|147|35|448,0.5005|0.4524|0.3467|0.3839|0.6142|0.1487|0.3659|0.2883|0.2721|0.7126|0.5413|0.5710|0.4572|0.6282|0.3206|0.3055,0.69482|0.61541|0.47336|0.54538|0.8421|0.16243|0.44608|0.40406|0.36557|0.92205|0.78905|0.71354|0.63354|0.8523|0.43689|0.4131,0.86842|0.96702|0.92151|0.98265|0.96016|0.96202|0.91745|0.9819|0.90522|0.97551|0.95354|0.81342|0.93583|0.92969|0.98875|0.89068
12963,0.012989306822419167,0.012542017735540867,0.0023310950491577387,0.00021418012329377234,0.006838908419013023,0.6591594815254211,,,0.06577948795279015,12000,1,93.97176597034559,0.000745041761547327,1.0,0,MATR_b3c19|MATR_b2c26|MATR_b3c39|MATR_b3c8|MATR_b2c27|MATR_b2c18|MATR_b3c19|MATR_b4c0|MATR_b2c43|MATR_b3c0|MATR_b3c34|MATR_b1c23|MATR_b1c39|MATR_b1c20|MATR_b4c23|MATR_b2c11,626|474|192|40|389|422|57|840|474|367|981|673|409|398|231|477,0.4604|0.6482|0.6629|0.3205|0.3996|0.7022|0.2387|0.2483|0.1135|0.4512|0.5814|0.5711|0.6403|0.2795|0.6492|0.1828,0.598|0.72195|0.85367|0.41857|0.56195|0.82597|0.27703|0.26257|0.1065|0.60837|0.74282|0.8168|0.86737|0.33905|0.84796|0.21748,0.94887|0.79239|0.9511|0.97144|0.90206|0.87265|0.97524|0.81586|0.77465|0.96198|0.8961|0.95066|0.96124|0.88612|0.95128|0.79755
12964,0.014168012887239456,0.013918990269303322,0.0011034299386665225,0.0001386792864650488,0.006241948343813419,0.42435258626937866,,,0.06577948795279015,12000,1,93.97879518894479,0.0009509772062301636,1.0,0,MATR_b4c25|MATR_b4c14|MATR_b3c4|MATR_b3c39|MATR_b2c23|MATR_b2c17|MATR_b4c22|MATR_b3c22|MATR_b1c38|MATR_b3c25|MATR_b2c25|MATR_b4c16|MATR_b3c11|MATR_b3c16|MATR_b2c47|MATR_b2c5,186|504|340|753|40|213|598|180|422|391|188|383|694|25|519|483,0.3343|0.4141|0.1504|0.1183|0.6056|0.4499|0.4833|0.4302|0.4887|0.3554|0.3410|0.4859|0.4089|0.7243|0.4204|0.5792,0.43774|0.60303|0.15269|0.095001|0.88704|0.64129|0.69964|0.56619|0.70689|0.46985|0.47535|0.63971|0.55588|0.92217|0.55398|0.67941,0.93861|0.92047|0.96701|0.92447|0.97905|0.96313|0.89771|0.95882|0.94943|0.9569|0.95859|0.95086|0.89951|0.96739|0.89993|0.7921
