step,loss,nll,kl,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
4400,-0.11241023242473602,-0.11411002278327942,0.0019315779209136963,0.88,29.35731315612793,False,120,"MATR_b2c5,MATR_b2c14,MATR_b2c26,MATR_b4c41,MATR_b4c8,MATR_b1c45,MATR_b3c12,MATR_b1c7,MATR_b2c1,MATR_b2c47,MATR_b4c20,MATR_b2c29,MATR_b4c16,MATR_b4c37,MATR_b1c40,MATR_b3c38","MATR_b3c21,MATR_b1c26,MATR_b3c40,MATR_b4c17,MATR_b4c35,MATR_b2c39,MATR_b2c23,MATR_b1c31",458.0,1081.0,,170.86205594195053
4401,-0.10796938091516495,-0.10896918177604675,0.0011358782649040222,0.8802,47.89006042480469,False,200,"MATR_b1c1,MATR_b3c25,MATR_b2c42,MATR_b2c14,MATR_b1c24,MATR_b1c26,MATR_b1c9,MATR_b4c2,MATR_b2c10,MATR_b2c18,MATR_b2c36,MATR_b4c20","MATR_b1c38,MATR_b4c35,MATR_b2c43,MATR_b3c19,MATR_b4c43,MATR_b1c45,MATR_b4c44,MATR_b2c27",461.0,1152.0,,170.89946633018553
4402,0.2917640507221222,0.28929799795150757,0.002801060676574707,0.8804,18.325502395629883,False,100,"MATR_b1c45,MATR_b2c11,MATR_b3c12,MATR_b4c39,MATR_b3c27,MATR_b1c29,MATR_b2c1,MATR_b4c37,MATR_b1c24,MATR_b2c0","MATR_b2c44,MATR_b3c34,MATR_b4c19,MATR_b1c17,MATR_b4c43,MATR_b1c0,MATR_b2c26,MATR_b2c35",455.0,1858.0,,170.9269316997379
4403,-0.5857532620429993,-0.5863356590270996,0.0006613433361053467,0.8806,68.45648956298828,False,160,"MATR_b2c13,MATR_b2c31,MATR_b1c26,MATR_b3c22,MATR_b1c28,MATR_b1c39,MATR_b1c7,MATR_b4c28,MATR_b3c26,MATR_b2c0,MATR_b2c23,MATR_b1c9,MATR_b4c4,MATR_b2c2","MATR_b3c41,MATR_b3c25,MATR_b2c44,MATR_b4c31,MATR_b3c40,MATR_b4c13,MATR_b2c4,MATR_b2c35",443.0,988.0,,170.96129931416363
4404,-1.1493552923202515,-1.1500048637390137,0.0007375180721282959,0.8808,20.72279167175293,False,300,"MATR_b4c4,MATR_b4c17,MATR_b3c19,MATR_b4c25,MATR_b3c40,MATR_b4c39,MATR_b2c44,MATR_b4c41,MATR_b2c46,MATR_b3c16,MATR_b4c27,MATR_b3c27,MATR_b3c0,MATR_b1c23,MATR_b2c39","MATR_b3c21,MATR_b1c44,MATR_b2c27,MATR_b2c31,MATR_b4c43,MATR_b3c13,MATR_b2c43,MATR_b3c41",461.0,814.0,,171.01851855777204
4405,-0.9690682291984558,-0.9707014560699463,0.0018538609147071838,0.881,66.11658477783203,False,160,"MATR_b4c4,MATR_b3c16,MATR_b1c28,MATR_b1c44,MATR_b1c36,MATR_b4c40,MATR_b3c11,MATR_b2c47,MATR_b1c24,MATR_b3c27","MATR_b3c0,MATR_b2c10,MATR_b4c25,MATR_b3c28,MATR_b1c31,MATR_b2c29,MATR_b4c26,MATR_b1c45",453.0,1007.0,,171.0506590618752
4406,-1.2074874639511108,-1.2082643508911133,0.0008815675973892212,0.8812,15.623306274414062,False,180,"MATR_b2c14,MATR_b4c27,MATR_b1c41,MATR_b2c38,MATR_b2c47,MATR_b2c26,MATR_b4c13,MATR_b2c29,MATR_b4c33,MATR_b4c37,MATR_b4c20,MATR_b3c11,MATR_b4c40","MATR_b1c9,MATR_b1c39,MATR_b1c45,MATR_b1c33,MATR_b4c4,MATR_b3c4,MATR_b2c17,MATR_b1c23",493.0,1052.0,,171.08681700518355
4407,-0.4646123945713043,-0.46625351905822754,0.0018619447946548462,0.8814,98.71483612060547,False,300,"MATR_b2c5,MATR_b1c23,MATR_b2c28,MATR_b2c25,MATR_b4c26,MATR_b1c29,MATR_b2c27,MATR_b4c13,MATR_b3c13,MATR_b4c23","MATR_b2c29,MATR_b4c24,MATR_b2c6,MATR_b4c22,MATR_b3c16,MATR_b4c17,MATR_b4c5,MATR_b3c40",497.0,1635.0,,171.13245184579864
4408,-1.0283232927322388,-1.029085636138916,0.000864669680595398,0.8816,26.343172073364258,False,180,"MATR_b4c23,MATR_b2c35,MATR_b4c37,MATR_b4c30,MATR_b1c23,MATR_b4c26,MATR_b2c28,MATR_b4c2,MATR_b1c17,MATR_b2c6,MATR_b4c4,MATR_b2c0,MATR_b3c5,MATR_b3c21,MATR_b1c31,MATR_b4c17","MATR_b2c23,MATR_b2c10,MATR_b2c43,MATR_b3c35,MATR_b1c28,MATR_b2c31,MATR_b4c25,MATR_b4c16",453.0,1091.0,,171.17266444582492
4409,0.13061778247356415,0.12851357460021973,0.00238625705242157,0.8818,65.2651596069336,False,120,"MATR_b4c8,MATR_b2c2,MATR_b4c14,MATR_b2c1,MATR_b2c26,MATR_b2c14,MATR_b1c41,MATR_b4c35,MATR_b3c16,MATR_b4c2,MATR_b3c41,MATR_b3c19,MATR_b3c34,MATR_b3c8","MATR_b2c23,MATR_b1c33,MATR_b3c40,MATR_b3c4,MATR_b4c0,MATR_b1c17,MATR_b4c37,MATR_b4c44",526.0,1045.0,,171.20377456210554
4410,-0.6159687638282776,-0.6171998381614685,0.0013957768678665161,0.882,107.6579360961914,False,260,"MATR_b2c25,MATR_b1c45,MATR_b3c28,MATR_b2c42,MATR_b1c7,MATR_b1c40,MATR_b2c45,MATR_b4c39,MATR_b2c29,MATR_b4c31","MATR_b3c40,MATR_b4c0,MATR_b2c32,MATR_b1c41,MATR_b3c21,MATR_b1c33,MATR_b4c27,MATR_b3c12",500.0,1049.0,,171.2443050299771
4411,-0.690795361995697,-0.6914743781089783,0.000769689679145813,0.8822,47.56230545043945,False,140,"MATR_b2c14,MATR_b2c17,MATR_b4c27,MATR_b4c23,MATR_b2c42,MATR_b3c44,MATR_b1c33,MATR_b1c24,MATR_b2c44,MATR_b4c25,MATR_b4c0,MATR_b4c14,MATR_b4c44,MATR_b4c38,MATR_b3c35","MATR_b4c39,MATR_b2c10,MATR_b1c9,MATR_b2c46,MATR_b1c7,MATR_b3c22,MATR_b2c38,MATR_b3c12",428.0,1052.0,,171.27780246688053
4412,-0.8885253667831421,-0.889410138130188,0.0010027140378952026,0.8824,63.127113342285156,False,200,"MATR_b1c1,MATR_b3c40,MATR_b4c13,MATR_b4c35,MATR_b1c38,MATR_b3c4,MATR_b3c5,MATR_b2c43,MATR_b1c45,MATR_b3c39,MATR_b2c25,MATR_b2c42,MATR_b4c41,MATR_b1c39,MATR_b4c17,MATR_b2c46","MATR_b2c11,MATR_b3c12,MATR_b3c21,MATR_b2c36,MATR_b4c0,MATR_b3c0,MATR_b1c15,MATR_b1c23",476.0,1012.0,,171.32083901017904
4413,-0.5307847857475281,-0.5315248370170593,0.0008385181427001953,0.8826,48.80377960205078,False,220,"MATR_b2c36,MATR_b2c31,MATR_b1c20,MATR_b1c7,MATR_b4c8,MATR_b3c41,MATR_b1c44,MATR_b4c27,MATR_b3c35,MATR_b2c34,MATR_b2c38,MATR_b2c20,MATR_b1c23,MATR_b2c43","MATR_b3c10,MATR_b2c45,MATR_b2c0,MATR_b3c4,MATR_b3c0,MATR_b4c30,MATR_b3c21,MATR_b3c26",299.0,1076.0,,171.36408585775644
4414,-0.5828491449356079,-0.5834335088729858,0.0006619393825531006,0.8828,94.89586639404297,False,160,"MATR_b3c13,MATR_b2c20,MATR_b3c5,MATR_b2c23,MATR_b1c39,MATR_b1c7,MATR_b2c26,MATR_b4c4,MATR_b3c11,MATR_b3c0,MATR_b4c40,MATR_b4c31,MATR_b1c23,MATR_b4c14","MATR_b4c16,MATR_b4c33,MATR_b1c29,MATR_b4c13,MATR_b1c17,MATR_b2c18,MATR_b3c22,MATR_b4c24",486.0,1000.0,,171.39915860816836
4415,-0.1332598477602005,-0.1356775462627411,0.0027380436658859253,0.883,43.61309051513672,False,120,"MATR_b3c38,MATR_b4c25,MATR_b2c35,MATR_b3c28,MATR_b2c44,MATR_b3c19,MATR_b3c40,MATR_b3c35,MATR_b4c33,MATR_b1c41,MATR_b4c40","MATR_b1c39,MATR_b4c30,MATR_b1c32,MATR_b2c25,MATR_b2c18,MATR_b4c28,MATR_b3c27,MATR_b3c16",460.0,1635.0,,171.42783128796145
4416,-0.6339318752288818,-0.6358300447463989,0.0021492093801498413,0.8832,103.98992156982422,False,280,"MATR_b3c13,MATR_b2c34,MATR_b4c17,MATR_b1c26,MATR_b4c4,MATR_b1c38,MATR_b2c0,MATR_b4c25","MATR_b2c32,MATR_b1c40,MATR_b2c17,MATR_b1c16,MATR_b4c40,MATR_b3c26,MATR_b1c15,MATR_b2c25",460.0,1025.0,,171.4665969060734
4417,-0.4952216148376465,-0.49589625000953674,0.0007636696100234985,0.8834,33.371192932128906,False,160,"MATR_b3c41,MATR_b4c39,MATR_b4c4,MATR_b4c30,MATR_b3c0,MATR_b2c32,MATR_b1c33,MATR_b1c0,MATR_b2c31,MATR_b4c2,MATR_b1c36,MATR_b2c23,MATR_b2c5,MATR_b2c39,MATR_b2c26,MATR_b3c34","MATR_b1c38,MATR_b2c29,MATR_b4c37,MATR_b4c22,MATR_b4c14,MATR_b4c31,MATR_b3c44,MATR_b1c9",497.0,1052.0,,171.50364253809676
4418,0.23239564895629883,0.23022308945655823,0.0024587661027908325,0.8836,38.0633544921875,False,120,"MATR_b2c42,MATR_b4c27,MATR_b1c45,MATR_b1c36,MATR_b4c17,MATR_b4c31,MATR_b3c35,MATR_b3c25,MATR_b4c8,MATR_b3c5,MATR_b1c33,MATR_b4c4","MATR_b2c20,MATR_b3c41,MATR_b1c28,MATR_b3c44,MATR_b4c23,MATR_b1c23,MATR_b4c19,MATR_b3c38",501.0,1932.0,,171.53281923709437
4419,-0.2584855258464813,-0.260303258895874,0.002056717872619629,0.8838,14.972662925720215,False,120,"MATR_b2c44,MATR_b2c4,MATR_b4c13,MATR_b3c13,MATR_b4c44,MATR_b4c4,MATR_b4c27,MATR_b3c40,MATR_b2c47,MATR_b3c44,MATR_b3c39,MATR_b1c24,MATR_b3c27,MATR_b1c23","MATR_b4c23,MATR_b1c33,MATR_b2c32,MATR_b2c35,MATR_b2c20,MATR_b3c41,MATR_b4c17,MATR_b1c1",462.0,2154.0,,171.56328433891758
4420,-0.4495525360107422,-0.4516507387161255,0.0023735463619232178,0.884,65.54301452636719,False,100,"MATR_b4c16,MATR_b3c19,MATR_b1c0,MATR_b1c20,MATR_b2c32,MATR_b1c15,MATR_b2c1,MATR_b3c0,MATR_b3c5,MATR_b1c16,MATR_b2c17,MATR_b4c5,MATR_b3c4,MATR_b3c26,MATR_b1c23","MATR_b1c32,MATR_b1c41,MATR_b1c33,MATR_b2c42,MATR_b1c29,MATR_b4c27,MATR_b3c10,MATR_b2c10",465.0,1076.0,,171.59249595273286
4421,-0.04609442129731178,-0.04889431595802307,0.00316658616065979,0.8842,36.00840759277344,False,100,"MATR_b1c44,MATR_b1c16,MATR_b4c28,MATR_b2c11,MATR_b1c15,MATR_b3c38,MATR_b1c26,MATR_b4c33","MATR_b3c41,MATR_b1c0,MATR_b1c7,MATR_b3c27,MATR_b2c14,MATR_b2c2,MATR_b3c22,MATR_b2c4",437.0,1858.0,,171.61870617093518
4422,0.20861700177192688,0.20709048211574554,0.0017260462045669556,0.8844,185.66293334960938,False,260,"MATR_b3c35,MATR_b2c29,MATR_b1c24,MATR_b1c36,MATR_b4c8,MATR_b1c16,MATR_b1c15,MATR_b4c31,MATR_b2c13,MATR_b4c41,MATR_b3c4,MATR_b4c40","MATR_b2c5,MATR_b4c37,MATR_b4c22,MATR_b2c43,MATR_b4c27,MATR_b2c44,MATR_b3c5,MATR_b1c9",455.0,1052.0,,171.6627417630516
4423,1.8933395147323608,1.8921312093734741,0.001365959644317627,0.8846,191.617431640625,False,140,"MATR_b1c16,MATR_b2c23,MATR_b4c37,MATR_b3c4,MATR_b2c6,MATR_b3c25,MATR_b4c38,MATR_b2c0,MATR_b2c5,MATR_b4c8,MATR_b1c33,MATR_b4c17,MATR_b3c44,MATR_b1c31,MATR_b3c34,MATR_b1c39","MATR_b2c35,MATR_b1c32,MATR_b1c41,MATR_b3c16,MATR_b3c5,MATR_b2c20,MATR_b1c45,MATR_b3c10",462.0,1635.0,,171.69662874285132
4424,-0.2835937440395355,-0.2871181070804596,0.003983244299888611,0.8848,39.40419006347656,False,120,"MATR_b1c43,MATR_b1c24,MATR_b3c22,MATR_b2c14,MATR_b2c5,MATR_b1c9,MATR_b1c26,MATR_b4c28","MATR_b4c8,MATR_b2c44,MATR_b2c45,MATR_b3c25,MATR_b4c37,MATR_b3c4,MATR_b2c2,MATR_b4c22",437.0,1045.0,,171.7239591581747
4425,0.32359549403190613,0.32237082719802856,0.0013837963342666626,0.885,121.55134582519531,False,220,"MATR_b2c11,MATR_b1c17,MATR_b2c0,MATR_b4c43,MATR_b2c42,MATR_b2c47,MATR_b1c23,MATR_b4c28,MATR_b2c10,MATR_b2c6,MATR_b4c17","MATR_b2c36,MATR_b1c16,MATR_b3c21,MATR_b2c46,MATR_b3c35,MATR_b3c4,MATR_b4c22,MATR_b1c26",428.0,1091.0,,171.76188737992197
4426,-0.650269627571106,-0.6508710384368896,0.0006793737411499023,0.8852,37.1793327331543,False,200,"MATR_b1c23,MATR_b2c27,MATR_b3c12,MATR_b2c14,MATR_b4c0,MATR_b1c36,MATR_b3c13,MATR_b2c10,MATR_b3c5,MATR_b2c13,MATR_b2c46,MATR_b1c15,MATR_b4c24,MATR_b3c35,MATR_b4c17,MATR_b4c2","MATR_b2c28,MATR_b3c25,MATR_b4c19,MATR_b2c25,MATR_b3c40,MATR_b2c31,MATR_b4c16,MATR_b1c0",460.0,1858.0,,171.8049824028276
4427,-0.8525370359420776,-0.8546835780143738,0.002424374222755432,0.8854,38.47455978393555,False,240,"MATR_b4c14,MATR_b3c41,MATR_b4c39,MATR_b2c5,MATR_b2c35,MATR_b4c23,MATR_b3c38,MATR_b3c0","MATR_b2c2,MATR_b1c0,MATR_b3c26,MATR_b3c22,MATR_b2c29,MATR_b4c22,MATR_b1c29,MATR_b2c39",437.0,1858.0,,171.84244081098586
4428,0.12919661402702332,0.12796646356582642,0.0013890564441680908,0.8856,71.44061279296875,False,180,"MATR_b4c44,MATR_b3c21,MATR_b3c25,MATR_b1c17,MATR_b4c22,MATR_b2c5,MATR_b4c17,MATR_b2c17,MATR_b2c45,MATR_b4c31,MATR_b4c37","MATR_b1c44,MATR_b4c40,MATR_b1c38,MATR_b2c25,MATR_b4c20,MATR_b1c9,MATR_b3c38,MATR_b2c32",460.0,1932.0,,171.8773832959123
4429,-0.20312340557575226,-0.204286128282547,0.0013126283884048462,0.8858,47.87248611450195,False,220,"MATR_b4c27,MATR_b3c26,MATR_b2c45,MATR_b3c4,MATR_b4c0,MATR_b4c8,MATR_b4c14,MATR_b3c27,MATR_b4c40,MATR_b2c20,MATR_b2c32,MATR_b2c28","MATR_b1c38,MATR_b3c40,MATR_b4c20,MATR_b3c0,MATR_b1c9,MATR_b4c13,MATR_b1c7,MATR_b2c0",299.0,1052.0,,171.91689944593236
4430,-0.7504467368125916,-0.7511767148971558,0.0008238852024078369,0.886,37.25724792480469,False,200,"MATR_b3c39,MATR_b1c33,MATR_b3c40,MATR_b4c2,MATR_b1c7,MATR_b3c16,MATR_b1c29,MATR_b4c5,MATR_b3c27,MATR_b1c44,MATR_b2c31,MATR_b2c26,MATR_b3c25,MATR_b1c24,MATR_b1c26,MATR_b1c0","MATR_b3c38,MATR_b4c27,MATR_b1c40,MATR_b4c16,MATR_b2c0,MATR_b2c45,MATR_b4c14,MATR_b3c22",299.0,1932.0,,171.96021252917126
4431,-0.9244144558906555,-0.9258598685264587,0.0016310513019561768,0.8862,62.60061264038086,False,280,"MATR_b4c2,MATR_b4c39,MATR_b4c31,MATR_b3c8,MATR_b1c40,MATR_b4c37,MATR_b2c35,MATR_b1c15,MATR_b2c27","MATR_b4c27,MATR_b3c27,MATR_b2c38,MATR_b4c20,MATR_b2c45,MATR_b3c26,MATR_b2c31,MATR_b4c40",464.0,1025.0,,172.00115932989866
4432,-0.3730023503303528,-0.3753543496131897,0.0026534348726272583,0.8864,43.84242630004883,False,140,"MATR_b1c41,MATR_b4c39,MATR_b4c44,MATR_b3c12,MATR_b4c17,MATR_b1c16,MATR_b4c23,MATR_b1c31,MATR_b4c13,MATR_b1c43,MATR_b2c1,MATR_b4c41","MATR_b3c35,MATR_b3c22,MATR_b1c24,MATR_b1c9,MATR_b2c43,MATR_b1c29,MATR_b1c38,MATR_b1c33",461.0,1091.0,,172.03303470509127
4433,-0.323552668094635,-0.32859084010124207,0.0056825727224349976,0.8866,71.57485961914062,False,220,"MATR_b3c0,MATR_b1c43,MATR_b4c33,MATR_b4c20,MATR_b4c0,MATR_b1c17,MATR_b2c23,MATR_b4c22","MATR_b2c25,MATR_b1c0,MATR_b3c16,MATR_b2c36,MATR_b2c27,MATR_b1c41,MATR_b4c5,MATR_b1c45",460.0,1858.0,,172.06849557580426
4434,0.6084691286087036,0.607117772102356,0.0015238821506500244,0.8868,140.26364135742188,False,300,"MATR_b2c6,MATR_b2c2,MATR_b2c28,MATR_b2c14,MATR_b3c12,MATR_b3c38,MATR_b4c23,MATR_b4c22,MATR_b2c31,MATR_b4c35,MATR_b3c13,MATR_b3c5,MATR_b2c32","MATR_b3c40,MATR_b1c0,MATR_b4c16,MATR_b3c0,MATR_b2c35,MATR_b4c2,MATR_b2c17,MATR_b4c30",462.0,1858.0,,172.12080225674435
4435,-0.9185703992843628,-0.9206835031509399,0.002382323145866394,0.887,67.09935760498047,False,300,"MATR_b2c29,MATR_b3c27,MATR_b2c34,MATR_b1c16,MATR_b1c1,MATR_b2c42,MATR_b2c23,MATR_b1c39,MATR_b2c31","MATR_b1c9,MATR_b4c26,MATR_b4c16,MATR_b1c41,MATR_b4c37,MATR_b1c31,MATR_b1c36,MATR_b1c7",476.0,1052.0,,172.16410431917757
4436,-0.9015613198280334,-0.9048973321914673,0.00376012921333313,0.8872,37.142024993896484,False,260,"MATR_b3c40,MATR_b3c39,MATR_b1c0,MATR_b2c38,MATR_b2c46,MATR_b2c18,MATR_b1c17,MATR_b2c42","MATR_b1c9,MATR_b4c28,MATR_b4c25,MATR_b1c41,MATR_b3c16,MATR_b3c0,MATR_b4c31,MATR_b4c17",453.0,1635.0,,172.20114543288946
4437,-1.1112945079803467,-1.112273097038269,0.0011027753353118896,0.8874,15.040060043334961,False,280,"MATR_b2c13,MATR_b2c36,MATR_b4c16,MATR_b1c20,MATR_b2c2,MATR_b1c24,MATR_b4c40,MATR_b3c21,MATR_b4c19,MATR_b4c30,MATR_b4c28","MATR_b4c35,MATR_b3c28,MATR_b4c4,MATR_b2c45,MATR_b4c37,MATR_b2c44,MATR_b4c25,MATR_b3c16",453.0,1635.0,,172.24630571017042
4438,-1.0740116834640503,-1.0747042894363403,0.0007803291082382202,0.8876,23.547067642211914,False,240,"MATR_b2c17,MATR_b2c47,MATR_b3c12,MATR_b4c13,MATR_b4c40,MATR_b1c44,MATR_b3c8,MATR_b4c16,MATR_b1c38,MATR_b3c44,MATR_b3c22,MATR_b2c27","MATR_b1c15,MATR_b3c4,MATR_b3c28,MATR_b3c0,MATR_b1c31,MATR_b2c25,MATR_b2c35,MATR_b4c20",460.0,1045.0,,172.28933015977964
4439,-0.7482106685638428,-0.7496507167816162,0.0016220659017562866,0.8878,32.120704650878906,False,220,"MATR_b1c33,MATR_b2c18,MATR_b2c17,MATR_b1c17,MATR_b4c5,MATR_b2c2,MATR_b3c40,MATR_b2c28,MATR_b1c1,MATR_b3c41","MATR_b3c26,MATR_b2c43,MATR_b2c44,MATR_b2c6,MATR_b4c41,MATR_b2c39,MATR_b3c25,MATR_b4c8",455.0,1025.0,,172.32660183683038
4440,-0.26027995347976685,-0.261407732963562,0.0012700259685516357,0.888,67.21675872802734,False,160,"MATR_b3c0,MATR_b4c0,MATR_b3c39,MATR_b1c41,MATR_b1c23,MATR_b1c39,MATR_b2c2,MATR_b3c22,MATR_b1c43,MATR_b3c38,MATR_b4c33,MATR_b3c8,MATR_b1c16,MATR_b2c28,MATR_b4c31","MATR_b3c27,MATR_b3c13,MATR_b3c19,MATR_b1c20,MATR_b1c38,MATR_b4c13,MATR_b4c8,MATR_b2c27",467.0,1152.0,,172.36265613418072
4441,-0.33704426884651184,-0.33784908056259155,0.0009061098098754883,0.8882,24.31549644470215,False,100,"MATR_b1c44,MATR_b4c23,MATR_b3c44,MATR_b4c19,MATR_b2c44,MATR_b3c26,MATR_b2c39,MATR_b4c13,MATR_b4c14,MATR_b4c16,MATR_b4c38,MATR_b2c46,MATR_b2c13,MATR_b4c39,MATR_b2c27","MATR_b4c30,MATR_b4c26,MATR_b2c26,MATR_b3c41,MATR_b2c23,MATR_b3c40,MATR_b1c32,MATR_b1c41",470.0,1049.0,,172.3922340767458
4442,-0.8752979636192322,-0.876317024230957,0.0011470615863800049,0.8884,117.97884368896484,False,220,"MATR_b4c0,MATR_b1c32,MATR_b4c30,MATR_b1c23,MATR_b1c0,MATR_b4c28,MATR_b4c13,MATR_b3c11,MATR_b2c35,MATR_b4c5,MATR_b1c20,MATR_b3c10","MATR_b3c21,MATR_b3c28,MATR_b4c27,MATR_b4c23,MATR_b2c4,MATR_b4c4,MATR_b3c41,MATR_b2c26",443.0,1038.0,,172.43193926196545
4443,-0.7159726023674011,-0.7175020575523376,0.001721203327178955,0.8886,74.94949340820312,False,160,"MATR_b3c12,MATR_b3c38,MATR_b4c38,MATR_b1c28,MATR_b1c29,MATR_b3c27,MATR_b3c44,MATR_b4c25,MATR_b3c34,MATR_b4c16,MATR_b2c18,MATR_b4c28,MATR_b1c9,MATR_b3c40,MATR_b4c44","MATR_b3c0,MATR_b2c23,MATR_b1c16,MATR_b1c20,MATR_b4c14,MATR_b1c45,MATR_b3c5,MATR_b2c13",482.0,1007.0,,172.467828608118
4444,-0.29416054487228394,-0.29571589827537537,0.0017499476671218872,0.8888,22.13213539123535,False,120,"MATR_b2c6,MATR_b4c25,MATR_b4c13,MATR_b1c23,MATR_b3c0,MATR_b4c40,MATR_b2c42,MATR_b4c44,MATR_b2c29","MATR_b4c35,MATR_b1c15,MATR_b4c0,MATR_b2c20,MATR_b2c31,MATR_b4c41,MATR_b2c11,MATR_b4c14",476.0,1081.0,,172.49538524914533
4445,0.6941438317298889,0.6931001543998718,0.0011739581823349,0.889,90.71170806884766,False,240,"MATR_b4c2,MATR_b3c38,MATR_b4c31,MATR_b2c14,MATR_b1c33,MATR_b4c40,MATR_b3c0,MATR_b4c17,MATR_b2c18,MATR_b2c36","MATR_b4c37,MATR_b4c38,MATR_b4c16,MATR_b2c46,MATR_b3c34,MATR_b2c6,MATR_b3c41,MATR_b1c23",428.0,1156.0,,172.53447487484664
4446,-0.21105358004570007,-0.21375367045402527,0.0030365437269210815,0.8892,63.30840301513672,False,180,"MATR_b4c43,MATR_b2c25,MATR_b2c28,MATR_b1c0,MATR_b2c26,MATR_b3c40,MATR_b4c25,MATR_b3c22,MATR_b3c38,MATR_b2c43,MATR_b4c27","MATR_b3c13,MATR_b4c33,MATR_b1c38,MATR_b2c31,MATR_b1c7,MATR_b2c0,MATR_b1c28,MATR_b4c13",299.0,869.0,,172.5695862681605
4447,-0.667974591255188,-0.6704155206680298,0.00274445116519928,0.8894,33.72437286376953,False,300,"MATR_b4c35,MATR_b4c27,MATR_b2c4,MATR_b2c39,MATR_b2c32,MATR_b2c27,MATR_b2c47,MATR_b2c43,MATR_b3c38,MATR_b2c5","MATR_b3c4,MATR_b4c28,MATR_b4c16,MATR_b3c28,MATR_b3c25,MATR_b4c38,MATR_b3c44,MATR_b1c45",539.0,1055.0,,172.6151163210161
4448,-0.023238779976963997,-0.02408759295940399,0.0009541511535644531,0.8896,45.671653747558594,False,100,"MATR_b2c45,MATR_b1c36,MATR_b4c20,MATR_b3c39,MATR_b3c22,MATR_b1c20,MATR_b3c21,MATR_b2c0,MATR_b1c44,MATR_b1c38,MATR_b4c44,MATR_b1c45,MATR_b3c34,MATR_b1c43,MATR_b2c13,MATR_b2c43","MATR_b4c22,MATR_b2c34,MATR_b4c28,MATR_b4c5,MATR_b2c4,MATR_b2c20,MATR_b2c47,MATR_b2c27",443.0,913.0,,172.64521751878783
4449,-0.935373067855835,-0.9373034238815308,0.002169400453567505,0.8898,18.78737449645996,False,280,"MATR_b1c26,MATR_b2c46,MATR_b2c17,MATR_b3c34,MATR_b2c10,MATR_b4c27,MATR_b4c33,MATR_b2c42","MATR_b3c21,MATR_b4c38,MATR_b3c35,MATR_b4c40,MATR_b2c45,MATR_b3c11,MATR_b4c14,MATR_b4c37",486.0,1091.0,,172.68393118772656
4450,-0.9646347761154175,-0.9665765762329102,0.002181828022003174,0.89,94.31941223144531,False,300,"MATR_b1c36,MATR_b3c11,MATR_b4c37,MATR_b2c29,MATR_b4c13,MATR_b1c0,MATR_b2c11,MATR_b3c5,MATR_b2c32","MATR_b4c31,MATR_b2c34,MATR_b1c9,MATR_b2c36,MATR_b1c7,MATR_b2c25,MATR_b2c20,MATR_b1c17",460.0,1052.0,,172.72730888193473
4451,-0.549110472202301,-0.5501328706741333,0.0011484771966934204,0.8902,35.4802360534668,False,100,"MATR_b1c40,MATR_b2c47,MATR_b2c38,MATR_b2c34,MATR_b2c4,MATR_b4c24,MATR_b4c4,MATR_b2c13,MATR_b4c20,MATR_b3c41,MATR_b1c36,MATR_b4c35,MATR_b3c5,MATR_b2c36,MATR_b1c31,MATR_b1c45","MATR_b4c38,MATR_b2c26,MATR_b2c5,MATR_b4c19,MATR_b2c0,MATR_b2c32,MATR_b4c44,MATR_b4c25",299.0,1055.0,,172.75749892694876
4452,-0.7502405643463135,-0.7527520656585693,0.0028206706047058105,0.8904,20.330223083496094,False,240,"MATR_b2c42,MATR_b1c29,MATR_b4c41,MATR_b2c5,MATR_b3c21,MATR_b1c44,MATR_b1c17,MATR_b3c25,MATR_b3c0,MATR_b1c28","MATR_b2c45,MATR_b4c2,MATR_b4c19,MATR_b2c20,MATR_b1c41,MATR_b4c16,MATR_b3c40,MATR_b1c32",486.0,1049.0,,172.79694364080206
4453,-1.0643516778945923,-1.0652114152908325,0.0009653270244598389,0.8906,31.788515090942383,False,240,"MATR_b1c16,MATR_b4c28,MATR_b2c46,MATR_b2c28,MATR_b1c28,MATR_b3c44,MATR_b4c35,MATR_b4c30,MATR_b1c45,MATR_b1c33,MATR_b2c14,MATR_b3c12,MATR_b2c6,MATR_b2c23,MATR_b1c17","MATR_b4c22,MATR_b3c4,MATR_b1c41,MATR_b2c39,MATR_b4c41,MATR_b1c24,MATR_b3c13,MATR_b2c18",458.0,1049.0,,172.8451595469378
4454,-1.0389827489852905,-1.0403316020965576,0.0015142112970352173,0.8908,16.523019790649414,False,140,"MATR_b2c4,MATR_b3c8,MATR_b2c5,MATR_b3c22,MATR_b2c27,MATR_b1c0,MATR_b2c2,MATR_b1c44,MATR_b4c38,MATR_b3c21,MATR_b2c25,MATR_b2c20","MATR_b4c37,MATR_b2c6,MATR_b2c45,MATR_b4c28,MATR_b2c38,MATR_b2c29,MATR_b3c26,MATR_b4c16",464.0,1025.0,,172.8769357050769
