fold,seed,model,cell_id,beta,requested_observed_cycle,observed_through_cycle,num_available_context_points,status,reason,future_rmse,current_soh_abs_error,nll,coverage_95,interval_width_95,forecast_start_cycle,num_context_points,num_target_points,schedule,cycle_step
0,42,partial_iv_anp,MATR_b1c14,0.0,120,120,120,ok,,0.08080771494758571,0.0011476252908373397,-1.6770108957749756,0.716358839050132,0.15266388461931385,121,120,758,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.25,120,120,120,ok,,0.06360557791145778,0.0006699171980912855,-2.127222963006477,0.9129287598944591,0.14500206546655448,121,120,758,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.5,120,120,120,ok,,0.06572621953619087,0.0006399023632747136,-2.0817656027836344,0.895778364116095,0.14552730571696243,121,120,758,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.75,120,120,120,ok,,0.07035792812204696,0.0006011808289549947,-1.977847458328313,0.8496042216358839,0.14687101788124068,121,120,758,step10,10
0,42,partial_iv_anp,MATR_b1c14,1.0,120,120,120,ok,,0.07766546415070466,0.0006019742481543355,-1.802835097627821,0.7546174142480211,0.14936625197400996,121,120,758,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.0,130,130,130,ok,,0.0763461326221099,0.0009928595913812899,-1.8252223822211853,0.7927807486631016,0.15095634843484038,131,128,748,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.25,130,130,130,ok,,0.06072272259342383,0.0004986060659328828,-2.2269604315955656,0.9344919786096256,0.1434083639451425,131,128,748,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.5,130,130,130,ok,,0.06323406156694493,0.0004695586810596897,-2.173853213379842,0.9197860962566845,0.1441403636725209,131,128,748,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.75,130,130,130,ok,,0.06824545505990669,0.0004388394110896865,-2.063000346701534,0.8729946524064172,0.1458008422626692,131,128,748,step10,10
0,42,partial_iv_anp,MATR_b1c14,1.0,130,130,130,ok,,0.07542997125142155,0.0004552128254700083,-1.892969055463397,0.803475935828877,0.14843583213803022,131,128,748,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.0,140,140,140,ok,,0.07074140075793221,0.0007879053361451449,-1.9993844404890737,0.8604336043360433,0.14819986264838358,141,128,738,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.25,140,140,140,ok,,0.05595808587602232,0.00029221292905479146,-2.3656192144147195,0.9471544715447154,0.14065221995392957,141,128,738,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.5,140,140,140,ok,,0.05891763415207719,0.00026124866859478235,-2.3049515801315397,0.9390243902439024,0.14159671271305754,141,128,738,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.75,140,140,140,ok,,0.0644019713143696,0.000233839745116593,-2.18698338879125,0.9105691056910569,0.14357052328038608,141,128,738,step10,10
0,42,partial_iv_anp,MATR_b1c14,1.0,140,140,140,ok,,0.07148465427564804,0.00026140686245379463,-2.0229731685449157,0.8455284552845529,0.14627697889039426,141,128,738,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.0,150,150,150,ok,,0.06807199839591575,0.0006213195143481842,-2.0777475829162277,0.8914835164835165,0.1480074949634784,151,128,728,step10,10
0,42,partial_iv_anp,MATR_b1c14,0.25,150,150,150,ok,,0.05461606394469702,0.00011634940492000201,-2.404120822079032,0.9587912087912088,0.14051506980144735,151,128,728,step10,10
